Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Surface Albedo Units,Version
NSRDB,112280,-,-,-,36.85,-121.42,-8,89,-8,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,3.2.0
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo
2006,1,17,2,30,0,0,0,2,7,1020,90,0.6000000000000001,0.12
2006,1,17,3,30,0,0,0,1,6,1020,108,0.6000000000000001,0.12
2006,1,17,4,30,0,0,0,1,6,1020,124,0.7000000000000001,0.12
2006,1,17,5,30,0,0,0,0,6,1020,137,0.8,0.12
2006,1,17,6,30,0,0,0,0,6,1020,146,0.9,0.12
2006,1,17,7,30,0,11,11,1,7,1020,154,0.8,0.12
2006,1,17,8,30,214,73,117,3,9,1020,167,1.1,0.12
2006,1,17,9,30,344,127,248,2,11,1020,183,1.4000000000000001,0.12
2006,1,17,10,30,269,193,317,3,13,1020,197,1.4000000000000001,0.12
2006,1,17,11,30,422,199,419,5,14,1010,224,1.4000000000000001,0.12
2006,1,17,12,30,604,153,477,6,15,1010,244,1.5,0.12
2006,1,17,13,30,266,216,348,7,15,1010,254,1.7000000000000002,0.12
2006,1,17,14,30,319,162,294,8,14,1010,255,1.7000000000000002,0.12
2006,1,17,15,30,383,94,203,9,13,1010,250,1.3,0.12
2006,1,17,16,30,0,40,40,9,11,1010,238,1,0.12
2006,1,17,17,30,0,0,0,7,9,1010,226,1.2000000000000002,0.12
2006,1,17,18,30,0,0,0,7,9,1010,216,1.4000000000000001,0.12
2006,1,17,19,30,0,0,0,7,9,1010,204,1.7000000000000002,0.12
2006,1,17,20,30,0,0,0,7,9,1010,194,2.3000000000000003,0.12
2006,1,17,21,30,0,0,0,8,10,1010,186,2.8000000000000003,0.12
2006,1,17,22,30,0,0,0,8,10,1010,184,2.7,0.12
2006,1,17,23,30,0,0,0,8,10,1010,190,2.1,0.12
2006,1,18,0,30,0,0,0,8,10,1010,207,1.3,0.12
2006,1,18,1,30,0,0,0,7,9,1010,237,1,0.12
2006,1,18,2,30,0,0,0,7,8,1010,252,0.8,0.12
2006,1,18,3,30,0,0,0,6,8,1010,259,0.7000000000000001,0.12
2006,1,18,4,30,0,0,0,6,8,1010,262,0.7000000000000001,0.12
2006,1,18,5,30,0,0,0,6,8,1010,255,0.7000000000000001,0.12
2006,1,18,6,30,0,0,0,6,8,1010,241,0.8,0.12
2006,1,18,7,30,0,3,3,7,9,1010,236,1.3,0.12
2006,1,18,8,30,0,32,32,8,10,1010,235,2,0.12
2006,1,18,9,30,3,124,126,9,11,1010,243,2.4000000000000004,0.12
2006,1,18,10,30,0,148,148,9,11,1010,250,2.5,0.12
2006,1,18,11,30,7,180,184,9,11,1010,254,2.5,0.12
2006,1,18,12,30,11,191,197,9,11,1010,263,2.6,0.12
2006,1,18,13,30,356,202,381,9,11,1010,272,2.7,0.12
2006,1,18,14,30,0,121,121,8,11,1010,277,2.5,0.12
2006,1,18,15,30,138,116,156,8,10,1010,280,1.9000000000000001,0.12
2006,1,18,16,30,90,46,58,7,9,1010,283,1.3,0.12
2006,1,18,17,30,0,0,0,6,8,1010,283,1.2000000000000002,0.12
2006,1,18,18,30,0,0,0,6,7,1010,280,1.2000000000000002,0.12
2006,1,18,19,30,0,0,0,4,7,1010,276,1.1,0.12
2006,1,18,20,30,0,0,0,4,7,1010,272,1.1,0.12
2006,1,18,21,30,0,0,0,4,6,1010,270,1.1,0.12
2006,1,18,22,30,0,0,0,4,6,1010,272,1.2000000000000002,0.12
2006,1,18,23,30,0,0,0,4,6,1010,277,1.3,0.12
2006,1,19,0,30,0,0,0,4,6,1010,285,1.3,0.12
2006,1,19,1,30,0,0,0,4,6,1010,292,1.3,0.12
2006,1,19,2,30,0,0,0,2,5,1010,296,1.3,0.12
2006,1,19,3,30,0,0,0,2,5,1010,298,1.2000000000000002,0.12
2006,1,19,4,30,0,0,0,2,5,1010,303,1.2000000000000002,0.12
2006,1,19,5,30,0,0,0,2,5,1010,306,1.2000000000000002,0.12
2006,1,19,6,30,0,0,0,2,5,1010,309,1.4000000000000001,0.12
2006,1,19,7,30,157,14,18,4,6,1010,310,1.7000000000000002,0.12
2006,1,19,8,30,196,76,116,5,7,1010,312,2,0.12
2006,1,19,9,30,761,58,327,5,9,1010,325,2.3000000000000003,0.12
2006,1,19,10,30,531,145,392,5,10,1010,333,2.7,0.12
2006,1,19,11,30,454,194,434,4,11,1010,335,2.9000000000000004,0.12
2006,1,19,12,30,911,81,576,4,12,1010,338,2.9000000000000004,0.12
2006,1,19,13,30,520,167,430,3,12,1010,341,2.8000000000000003,0.12
2006,1,19,14,30,819,78,422,3,11,1010,341,2.4000000000000004,0.12
2006,1,19,15,30,705,65,271,4,10,1010,342,1.5,0.12
2006,1,19,16,30,437,40,97,5,8,1010,340,0.9,0.12
2006,1,19,17,30,0,0,0,4,7,1010,333,1,0.12
2006,1,19,18,30,0,0,0,3,6,1010,325,0.9,0.12
2006,1,19,19,30,0,0,0,3,6,1010,323,0.9,0.12
2006,1,19,20,30,0,0,0,3,5,1010,329,0.9,0.12
2006,1,19,21,30,0,0,0,2,5,1010,334,0.9,0.12
2006,1,19,22,30,0,0,0,2,4,1010,338,0.8,0.12
2006,1,19,23,30,0,0,0,2,4,1010,346,0.7000000000000001,0.12
2006,1,20,0,30,0,0,0,2,4,1010,357,0.6000000000000001,0.12
2006,1,20,1,30,0,0,0,2,4,1010,6,0.5,0.12
2006,1,20,2,30,0,0,0,2,3,1010,11,0.30000000000000004,0.12
2006,1,20,3,30,0,0,0,2,3,1010,16,0.2,0.12
2006,1,20,4,30,0,0,0,2,3,1010,14,0.1,0.12
2006,1,20,5,30,0,0,0,1,3,1010,4,0.1,0.12
2006,1,20,6,30,0,0,0,1,3,1010,325,0.1,0.12
2006,1,20,7,30,172,14,19,2,4,1010,331,0.2,0.12
2006,1,20,8,30,616,50,178,2,7,1010,346,0.5,0.12
2006,1,20,9,30,777,69,346,3,9,1020,11,1.1,0.12
2006,1,20,10,30,856,78,477,2,11,1010,13,1.7000000000000002,0.12
2006,1,20,11,30,887,84,555,2,12,1010,11,1.9000000000000001,0.12
2006,1,20,12,30,885,87,570,2,12,1010,11,1.7000000000000002,0.12
2006,1,20,13,30,861,85,523,2,13,1010,10,1.5,0.12
2006,1,20,14,30,805,78,419,3,12,1010,357,1.5,0.12
2006,1,20,15,30,687,65,268,3,11,1010,346,1.2000000000000002,0.12
2006,1,20,16,30,381,43,94,5,8,1010,344,1,0.12
2006,1,20,17,30,0,0,0,3,7,1010,341,1.1,0.12
2006,1,20,18,30,0,0,0,3,6,1010,339,1.1,0.12
2006,1,20,19,30,0,0,0,3,5,1010,337,1.1,0.12
2006,1,20,20,30,0,0,0,2,5,1010,333,1.1,0.12
2006,1,20,21,30,0,0,0,2,5,1010,329,1.1,0.12
2006,1,20,22,30,0,0,0,2,5,1010,324,1.1,0.12
2006,1,20,23,30,0,0,0,2,4,1010,320,1.1,0.12
2006,1,21,0,30,0,0,0,2,4,1010,316,1,0.12
2006,1,21,1,30,0,0,0,2,5,1010,309,1,0.12
2006,1,21,2,30,0,0,0,2,5,1010,301,1,0.12
2006,1,21,3,30,0,0,0,2,5,1010,293,1,0.12
2006,1,21,4,30,0,0,0,2,5,1010,287,1,0.12
2006,1,21,5,30,0,0,0,4,5,1010,284,1,0.12
2006,1,21,6,30,0,0,0,4,6,1010,282,0.9,0.12
2006,1,21,7,30,80,15,17,4,7,1010,285,0.9,0.12
2006,1,21,8,30,0,50,50,6,8,1010,281,0.8,0.12
2006,1,21,9,30,9,130,133,7,9,1010,262,0.7000000000000001,0.12
2006,1,21,10,30,121,208,265,8,10,1010,260,0.9,0.12
2006,1,21,11,30,27,210,225,8,11,1010,307,1.4000000000000001,0.12
2006,1,21,12,30,230,249,375,9,12,1010,322,1.7000000000000002,0.12
2006,1,21,13,30,427,192,411,9,13,1010,318,1.8,0.12
2006,1,21,14,30,748,92,412,9,13,1010,315,1.9000000000000001,0.12
2006,1,21,15,30,640,75,266,9,12,1010,322,1.3,0.12
2006,1,21,16,30,355,47,96,8,10,1010,327,0.8,0.12
2006,1,21,17,30,0,0,0,7,9,1010,328,0.8,0.12
2006,1,21,18,30,0,0,0,6,8,1010,326,0.8,0.12
2006,1,21,19,30,0,0,0,6,8,1010,329,1,0.12
2006,1,21,20,30,0,0,0,6,8,1010,338,1.1,0.12
2006,1,21,21,30,0,0,0,6,8,1010,342,1.1,0.12
2006,1,21,22,30,0,0,0,4,7,1010,341,1.2000000000000002,0.12
2006,1,21,23,30,0,0,0,4,7,1010,339,1.4000000000000001,0.12
2006,1,22,0,30,0,0,0,4,7,1010,337,1.4000000000000001,0.12
2006,1,22,1,30,0,0,0,4,6,1010,335,1.4000000000000001,0.12
2006,1,22,2,30,0,0,0,4,6,1010,332,1.5,0.12
2006,1,22,3,30,0,0,0,4,6,1010,336,1.6,0.12
2006,1,22,4,30,0,0,0,4,6,1010,337,1.6,0.12
2006,1,22,5,30,0,0,0,4,5,1010,337,1.7000000000000002,0.12
2006,1,22,6,30,0,0,0,4,5,1010,342,1.8,0.12
2006,1,22,7,30,112,15,19,4,5,1010,349,2,0.12
2006,1,22,8,30,551,59,176,4,7,1010,359,2.2,0.12
2006,1,22,9,30,752,76,348,4,9,1010,10,2.3000000000000003,0.12
2006,1,22,10,30,856,82,486,4,12,1010,18,2.4000000000000004,0.12
2006,1,22,11,30,892,87,566,3,13,1010,27,2.5,0.12
2006,1,22,12,30,899,88,585,3,14,1010,20,2.7,0.12
2006,1,22,13,30,885,84,541,3,14,1010,13,2.8000000000000003,0.12
2006,1,22,14,30,837,77,438,4,14,1010,8,2.5,0.12
2006,1,22,15,30,734,64,286,4,12,1010,4,1.8,0.12
2006,1,22,16,30,499,40,110,6,9,1010,356,1.2000000000000002,0.12
2006,1,22,17,30,0,0,0,4,7,1010,352,1.2000000000000002,0.12
2006,1,22,18,30,0,0,0,3,7,1010,352,1.3,0.12
2006,1,22,19,30,0,0,0,3,6,1010,356,1.2000000000000002,0.12
2006,1,22,20,30,0,0,0,3,6,1010,2,1.1,0.12
2006,1,22,21,30,0,0,0,2,6,1010,7,1.1,0.12
2006,1,22,22,30,0,0,0,2,6,1010,10,1,0.12
2006,1,22,23,30,0,0,0,1,6,1010,13,0.8,0.12
2006,1,23,0,30,0,0,0,1,6,1010,20,0.8,0.12
2006,1,23,1,30,0,0,0,0,5,1010,25,0.9,0.12
2006,1,23,2,30,0,0,0,0,5,1010,23,1,0.12
2006,1,23,3,30,0,0,0,0,4,1010,18,1,0.12
2006,1,23,4,30,0,0,0,0,4,1010,19,1,0.12
2006,1,23,5,30,0,0,0,0,4,1010,28,0.9,0.12
2006,1,23,6,30,0,0,0,0,5,1010,35,0.8,0.12
2006,1,23,7,30,229,15,23,0,6,1010,37,0.6000000000000001,0.12
2006,1,23,8,30,671,47,191,3,9,1010,37,0.6000000000000001,0.12
2006,1,23,9,30,829,63,364,2,12,1010,48,0.7000000000000001,0.12
2006,1,23,10,30,890,74,497,2,15,1010,52,0.8,0.12
2006,1,23,11,30,924,78,578,2,16,1010,51,0.9,0.12
2006,1,23,12,30,931,78,596,2,17,1010,54,1.1,0.12
2006,1,23,13,30,913,75,550,2,17,1010,48,1.2000000000000002,0.12
2006,1,23,14,30,859,70,444,3,16,1010,50,1.2000000000000002,0.12
2006,1,23,15,30,754,59,290,5,15,1010,59,0.9,0.12
2006,1,23,16,30,522,38,113,6,12,1010,73,0.8,0.12
2006,1,23,17,30,0,0,0,3,10,1010,92,0.9,0.12
2006,1,23,18,30,0,0,0,3,9,1010,106,0.9,0.12
2006,1,23,19,30,0,0,0,2,9,1010,111,1,0.12
2006,1,23,20,30,0,0,0,1,8,1010,111,1,0.12
2006,1,23,21,30,0,0,0,1,8,1010,108,1,0.12
2006,1,23,22,30,0,0,0,0,8,1010,104,1,0.12
2006,1,23,23,30,0,0,0,0,7,1010,102,1.1,0.12
2006,1,24,0,30,0,0,0,0,7,1010,106,1.2000000000000002,0.12
2006,1,24,1,30,0,0,0,0,6,1010,113,1.3,0.12
2006,1,24,2,30,0,0,0,0,6,1010,119,1.4000000000000001,0.12
2006,1,24,3,30,0,0,0,0,6,1010,123,1.4000000000000001,0.12
2006,1,24,4,30,0,0,0,0,6,1010,124,1.4000000000000001,0.12
2006,1,24,5,30,0,0,0,0,6,1010,124,1.4000000000000001,0.12
2006,1,24,6,30,0,0,0,0,6,1010,125,1.3,0.12
2006,1,24,7,30,249,15,24,0,8,1010,124,1.3,0.12
2006,1,24,8,30,677,46,192,4,11,1010,117,1.6,0.12
2006,1,24,9,30,831,61,365,3,14,1010,114,1.9000000000000001,0.12
2006,1,24,10,30,895,71,499,5,16,1010,107,1.8,0.12
2006,1,24,11,30,926,76,580,5,18,1010,113,1.7000000000000002,0.12
2006,1,24,12,30,931,78,599,5,19,1010,115,1.5,0.12
2006,1,24,13,30,911,77,553,5,19,1010,103,1.2000000000000002,0.12
2006,1,24,14,30,862,71,449,5,19,1000,89,1,0.12
2006,1,24,15,30,761,60,296,6,17,1000,77,0.8,0.12
2006,1,24,16,30,509,41,116,7,14,1000,69,0.9,0.13
2006,1,24,17,30,0,0,0,4,12,1000,74,1.1,0.13
2006,1,24,18,30,0,0,0,3,11,1010,83,1.1,0.13
2006,1,24,19,30,0,0,0,3,10,1010,100,1.2000000000000002,0.13
2006,1,24,20,30,0,0,0,2,9,1010,118,1.2000000000000002,0.13
2006,1,24,21,30,0,0,0,2,8,1010,131,1.3,0.13
2006,1,24,22,30,0,0,0,2,7,1010,139,1.4000000000000001,0.13
2006,1,24,23,30,0,0,0,1,7,1010,145,1.4000000000000001,0.13
2006,1,25,0,30,0,0,0,1,6,1000,150,1.4000000000000001,0.13
2006,1,25,1,30,0,0,0,0,6,1000,157,1.4000000000000001,0.13
2006,1,25,2,30,0,0,0,0,6,1000,173,1.4000000000000001,0.13
2006,1,25,3,30,0,0,0,0,5,1000,198,1.4000000000000001,0.13
2006,1,25,4,30,0,0,0,1,5,1000,218,1.5,0.13
2006,1,25,5,30,0,0,0,2,5,1010,228,1.5,0.13
2006,1,25,6,30,0,0,0,2,5,1010,234,1.4000000000000001,0.13
2006,1,25,7,30,0,16,16,5,7,1010,234,1.7000000000000002,0.13
2006,1,25,8,30,253,78,133,7,11,1010,232,2.5,0.13
2006,1,25,9,30,308,141,255,8,12,1010,233,2.9000000000000004,0.13
2006,1,25,10,30,754,91,453,8,13,1010,233,3,0.13
2006,1,25,11,30,567,169,479,8,14,1010,235,2.9000000000000004,0.13
2006,1,25,12,30,342,238,431,8,14,1010,239,2.8000000000000003,0.13
2006,1,25,13,30,583,156,463,8,13,1010,242,2.7,0.13
2006,1,25,14,30,427,157,347,8,13,1010,242,2.5,0.13
2006,1,25,15,30,56,125,143,8,12,1010,240,1.8,0.13
2006,1,25,16,30,147,57,80,8,10,1010,244,1.3,0.13
2006,1,25,17,30,0,0,0,7,9,1010,250,1.4000000000000001,0.13
2006,1,25,18,30,0,0,0,7,9,1010,254,1.5,0.13
2006,1,25,19,30,0,0,0,7,8,1010,253,1.3,0.13
2006,1,25,20,30,0,0,0,6,8,1010,249,1.1,0.13
2006,1,25,21,30,0,0,0,6,8,1010,243,1,0.13
2006,1,25,22,30,0,0,0,6,8,1010,233,1,0.13
2006,1,25,23,30,0,0,0,6,8,1010,221,1,0.13
2006,1,26,0,30,0,0,0,6,8,1010,214,0.9,0.13
2006,1,26,1,30,0,0,0,6,8,1010,216,0.8,0.13
2006,1,26,2,30,0,0,0,7,8,1010,222,0.7000000000000001,0.13
2006,1,26,3,30,0,0,0,7,8,1010,232,0.6000000000000001,0.13
2006,1,26,4,30,0,0,0,6,8,1010,251,0.6000000000000001,0.13
2006,1,26,5,30,0,0,0,6,8,1010,277,0.8,0.13
2006,1,26,6,30,0,0,0,6,8,1010,294,0.9,0.13
2006,1,26,7,30,0,24,24,6,8,1010,300,1.4000000000000001,0.13
2006,1,26,8,30,565,59,184,7,9,1010,301,1.9000000000000001,0.13
2006,1,26,9,30,758,75,357,7,10,1010,303,2.1,0.13
2006,1,26,10,30,834,86,490,7,11,1010,294,2.2,0.13
2006,1,26,11,30,229,249,376,6,12,1010,284,2.6,0.13
2006,1,26,12,30,254,255,399,6,12,1010,285,3,0.13
2006,1,26,13,30,407,206,422,5,12,1010,290,3,0.13
2006,1,26,14,30,273,185,307,5,11,1010,296,2.5,0.13
2006,1,26,15,30,149,135,182,5,10,1010,298,1.6,0.13
2006,1,26,16,30,179,55,83,6,9,1010,296,1.1,0.13
2006,1,26,17,30,0,0,0,5,7,1010,299,1.3,0.13
2006,1,26,18,30,0,0,0,4,7,1010,304,1.4000000000000001,0.13
2006,1,26,19,30,0,0,0,4,6,1010,307,1.2000000000000002,0.13
2006,1,26,20,30,0,0,0,4,6,1010,309,1.1,0.13
2006,1,26,21,30,0,0,0,4,5,1010,307,1,0.13
2006,1,26,22,30,0,0,0,2,5,1010,300,1,0.13
2006,1,26,23,30,0,0,0,2,5,1010,294,1,0.13
2006,1,27,0,30,0,0,0,2,5,1010,291,1,0.13
2006,1,27,1,30,0,0,0,2,5,1010,282,1,0.13
2006,1,27,2,30,0,0,0,2,5,1010,271,1.1,0.13
2006,1,27,3,30,0,0,0,2,5,1010,268,1.1,0.13
2006,1,27,4,30,0,0,0,2,5,1010,266,1,0.13
2006,1,27,5,30,0,0,0,2,5,1010,254,1,0.13
2006,1,27,6,30,0,0,0,4,5,1010,244,1.3,0.13
2006,1,27,7,30,0,23,23,4,7,1010,241,1.6,0.13
2006,1,27,8,30,445,76,176,6,8,1010,242,1.7000000000000002,0.13
2006,1,27,9,30,0,51,51,7,9,1020,248,1.8,0.13
2006,1,27,10,30,264,209,338,8,11,1010,262,2,0.13
2006,1,27,11,30,24,215,228,8,12,1010,272,2.2,0.13
2006,1,27,12,30,163,265,358,7,13,1010,283,2.3000000000000003,0.13
2006,1,27,13,30,226,240,361,7,13,1010,292,2.5,0.13
2006,1,27,14,30,686,117,426,6,12,1010,299,2.3000000000000003,0.13
2006,1,27,15,30,545,101,277,7,11,1010,300,1.4000000000000001,0.13
2006,1,27,16,30,328,59,111,7,10,1010,302,0.8,0.13
2006,1,27,17,30,0,0,0,7,8,1010,309,0.8,0.13
2006,1,27,18,30,0,0,0,7,8,1010,310,0.9,0.13
2006,1,27,19,30,0,0,0,6,8,1010,310,0.8,0.13
2006,1,27,20,30,0,0,0,6,8,1010,312,0.8,0.13
2006,1,27,21,30,0,0,0,6,8,1010,309,0.7000000000000001,0.13
2006,1,27,22,30,0,0,0,6,8,1010,292,0.7000000000000001,0.13
2006,1,27,23,30,0,0,0,6,8,1010,283,0.8,0.13
2006,1,28,0,30,0,0,0,6,8,1010,279,0.9,0.13
2006,1,28,1,30,0,0,0,6,7,1010,277,0.8,0.13
2006,1,28,2,30,0,0,0,6,7,1010,276,0.7000000000000001,0.13
2006,1,28,3,30,0,0,0,6,7,1010,246,0.6000000000000001,0.13
2006,1,28,4,30,0,0,0,4,7,1010,224,0.8,0.13
2006,1,28,5,30,0,0,0,4,7,1010,235,0.9,0.13
2006,1,28,6,30,0,0,0,4,7,1020,202,1.1,0.13
2006,1,28,7,30,0,13,13,4,7,1020,204,1.4000000000000001,0.13
2006,1,28,8,30,34,85,93,6,9,1020,200,1.7000000000000002,0.13
2006,1,28,9,30,132,160,210,6,11,1020,197,1.8,0.13
2006,1,28,10,30,104,218,269,7,12,1020,203,2,0.13
2006,1,28,11,30,409,219,448,7,13,1010,214,2.2,0.13
2006,1,28,12,30,469,213,482,8,13,1010,220,2.4000000000000004,0.13
2006,1,28,13,30,225,243,364,9,13,1010,226,2.4000000000000004,0.13
2006,1,28,14,30,29,178,192,9,12,1010,225,2.3000000000000003,0.13
2006,1,28,15,30,0,106,106,9,12,1010,220,2.1,0.13
2006,1,28,16,30,202,57,90,9,11,1010,216,2,0.13
2006,1,28,17,30,0,0,0,9,11,1010,221,2.1,0.13
2006,1,28,18,30,0,0,0,9,11,1010,228,2.2,0.13
2006,1,28,19,30,0,0,0,9,11,1010,236,2.1,0.13
2006,1,28,20,30,0,0,0,9,11,1010,241,2,0.13
2006,1,28,21,30,0,0,0,9,11,1010,240,1.8,0.13
2006,1,28,22,30,0,0,0,9,11,1010,239,1.6,0.13
2006,1,28,23,30,0,0,0,9,11,1010,237,1.5,0.13
2006,1,29,0,30,0,0,0,9,11,1010,242,1.3,0.13
2006,1,29,1,30,0,0,0,9,11,1010,248,1.1,0.13
2006,1,29,2,30,0,0,0,9,11,1010,256,0.9,0.13
2006,1,29,3,30,0,0,0,9,10,1010,265,0.7000000000000001,0.13
2006,1,29,4,30,0,0,0,8,10,1010,270,0.6000000000000001,0.13
2006,1,29,5,30,0,0,0,8,10,1010,277,0.5,0.13
2006,1,29,6,30,0,0,0,8,10,1010,267,0.4,0.13
2006,1,29,7,30,169,20,28,9,11,1010,238,0.4,0.13
2006,1,29,8,30,0,72,72,10,13,1010,226,0.5,0.13
2006,1,29,9,30,0,119,119,11,14,1010,240,0.7000000000000001,0.13
2006,1,29,10,30,232,217,332,10,15,1010,254,1,0.13
2006,1,29,11,30,380,228,442,10,16,1010,263,1.2000000000000002,0.13
2006,1,29,12,30,68,256,296,10,17,1010,275,1.4000000000000001,0.13
2006,1,29,13,30,192,248,352,10,17,1010,285,1.5,0.13
2006,1,29,14,30,799,80,446,10,16,1010,290,1.4000000000000001,0.13
2006,1,29,15,30,701,68,298,10,15,1010,294,1,0.13
2006,1,29,16,30,498,44,127,10,13,1010,301,0.8,0.13
2006,1,29,17,30,0,0,0,9,11,1010,304,0.9,0.13
2006,1,29,18,30,0,0,0,8,10,1010,297,0.9,0.13
2006,1,29,19,30,0,0,0,8,9,1010,289,1,0.13
2006,1,29,20,30,0,0,0,7,9,1010,289,1,0.13
2006,1,29,21,30,0,0,0,7,9,1010,292,1,0.13
2006,1,29,22,30,0,0,0,7,9,1010,294,0.9,0.13
2006,1,29,23,30,0,0,0,7,9,1010,294,0.8,0.13
2006,1,30,0,30,0,0,0,7,9,1010,282,0.7000000000000001,0.13
2006,1,30,1,30,0,0,0,6,8,1010,259,0.8,0.13
2006,1,30,2,30,0,0,0,6,8,1010,245,0.9,0.13
2006,1,30,3,30,0,0,0,6,8,1010,241,1,0.13
2006,1,30,4,30,0,0,0,6,8,1010,241,1,0.13
2006,1,30,5,30,0,0,0,6,8,1010,242,1,0.13
2006,1,30,6,30,0,0,0,6,8,1010,244,1,0.13
2006,1,30,7,30,0,2,2,8,10,1010,245,1.2000000000000002,0.13
2006,1,30,8,30,72,90,106,9,11,1010,240,1.5,0.13
2006,1,30,9,30,279,152,260,10,12,1010,226,1.5,0.13
2006,1,30,10,30,555,152,429,10,13,1010,211,1.8,0.13
2006,1,30,11,30,221,259,384,10,14,1010,216,2.3000000000000003,0.13
2006,1,30,12,30,563,184,512,11,14,1010,227,2.9000000000000004,0.13
2006,1,30,13,30,210,249,364,11,14,1010,228,3.1,0.13
2006,1,30,14,30,115,204,257,11,13,1010,229,3,0.13
2006,1,30,15,30,0,34,34,11,13,1010,239,3,0.13
2006,1,30,16,30,0,39,39,9,12,1010,259,2.8000000000000003,0.13
2006,1,30,17,30,0,0,0,8,10,1010,278,2.2,0.13
2006,1,30,18,30,0,0,0,7,9,1010,288,1.9000000000000001,0.13
2006,1,30,19,30,0,0,0,7,8,1010,290,1.7000000000000002,0.13
2006,1,30,20,30,0,0,0,6,8,1010,289,1.5,0.13
2006,1,30,21,30,0,0,0,6,7,1010,292,1.2000000000000002,0.13
2006,1,30,22,30,0,0,0,4,7,1010,298,1.1,0.13
2006,1,30,23,30,0,0,0,4,7,1010,299,1.3,0.13
2006,1,31,0,30,0,0,0,4,7,1010,295,1.7000000000000002,0.13
2006,1,31,1,30,0,0,0,4,7,1010,298,1.9000000000000001,0.13
2006,1,31,2,30,0,0,0,4,7,1010,297,1.9000000000000001,0.13
2006,1,31,3,30,0,0,0,4,6,1010,288,1.9000000000000001,0.13
2006,1,31,4,30,0,0,0,4,6,1010,279,2,0.13
2006,1,31,5,30,0,0,0,4,6,1010,294,2.2,0.13
2006,1,31,6,30,0,0,0,4,6,1010,298,2.3000000000000003,0.13
2006,1,31,7,30,273,20,35,4,6,1010,308,1.8,0.13
2006,1,31,8,30,110,91,117,5,8,1010,312,1.4000000000000001,0.13
2006,1,31,9,30,734,70,354,6,10,1010,321,1.7000000000000002,0.13
2006,1,31,10,30,224,222,334,6,11,1010,324,1.8,0.13
2006,1,31,11,30,388,231,451,5,12,1010,324,1.6,0.13
2006,1,31,12,30,744,126,563,5,13,1010,322,1.6,0.13
2006,1,31,13,30,266,244,391,5,14,1010,330,1.6,0.13
2006,1,31,14,30,755,86,437,5,13,1010,331,1.5,0.13
2006,1,31,15,30,47,134,150,5,12,1010,326,1.1,0.13
2006,1,31,16,30,320,55,110,14,16,1010,342,0.7000000000000001,0.14
2006,1,31,17,30,0,0,0,13,14,1010,334,0.9,0.14
2006,1,31,18,30,0,0,0,11,13,1010,328,0.9,0.14
2006,1,31,19,30,0,0,0,11,13,1010,320,0.8,0.14
2006,1,31,20,30,0,0,0,11,12,1010,307,0.8,0.14
2006,1,31,21,30,0,0,0,9,12,1010,296,0.9,0.14
2006,1,31,22,30,0,0,0,9,12,1010,290,1,0.14
2006,1,31,23,30,0,0,0,9,11,1010,287,1,0.14
2003,2,1,0,30,0,0,0,9,11,1010,286,1.1,0.14
2003,2,1,1,30,0,0,0,9,11,1010,286,1.2000000000000002,0.14
2003,2,1,2,30,0,0,0,9,11,1010,286,1.4000000000000001,0.14
2003,2,1,3,30,0,0,0,9,11,1010,287,1.5,0.14
2003,2,1,4,30,0,0,0,9,10,1010,288,1.6,0.14
2003,2,1,5,30,0,0,0,8,10,1010,288,1.5,0.14
2003,2,1,6,30,0,0,0,8,10,1010,288,1.6,0.14
2003,2,1,7,30,0,10,10,9,11,1010,287,2.1,0.14
2003,2,1,8,30,0,50,50,10,12,1010,282,2.8000000000000003,0.14
2003,2,1,9,30,42,156,172,11,13,1010,289,3.5,0.14
2003,2,1,10,30,46,210,233,11,14,1010,289,4.1000000000000005,0.14
2003,2,1,11,30,0,158,158,10,15,1010,287,4.800000000000001,0.14
2003,2,1,12,30,0,128,128,9,15,1010,289,5.4,0.14
2003,2,1,13,30,375,225,433,8,15,1010,292,5.5,0.14
2003,2,1,14,30,406,174,365,7,14,1010,296,5.300000000000001,0.14
2003,2,1,15,30,784,65,332,6,13,1010,298,4.6000000000000005,0.14
2003,2,1,16,30,572,46,147,6,11,1010,298,3.5,0.14
2003,2,1,17,30,0,0,0,6,9,1010,296,2.7,0.14
2003,2,1,18,30,0,0,0,6,8,1010,296,2.3000000000000003,0.14
2003,2,1,19,30,0,0,0,6,8,1010,300,2.1,0.14
2003,2,1,20,30,0,0,0,6,7,1010,308,2.1,0.14
2003,2,1,21,30,0,0,0,4,7,1010,312,2.1,0.14
2003,2,1,22,30,0,0,0,4,6,1010,304,2.2,0.14
2003,2,1,23,30,0,0,0,4,6,1010,301,2.4000000000000004,0.14
2003,2,2,0,30,0,0,0,4,6,1010,306,2.5,0.14
2003,2,2,1,30,0,0,0,4,5,1010,313,2.5,0.14
2003,2,2,2,30,0,0,0,2,5,1010,319,2.5,0.14
2003,2,2,3,30,0,0,0,2,4,1010,320,2.4000000000000004,0.14
2003,2,2,4,30,0,0,0,2,4,1010,320,2.3000000000000003,0.14
